id,time,會計年度,月份,款,項,目,節,預算科目編號,預算科目名稱,分支計畫編號,分支計畫名稱,用途別編號,用途別名稱,原預算數,追加減數,第一預備金,第二預備金,經費流用數,預算調整數,截至本月止分配預算數_1,本月實現數,截至本月止累計實現數_2,應付數,已分配尚未執行數,備註_預暫付數
201,10506,105,6,,,,,3202010401-5,"國家發展研究及諮
詢",,,0200,02000000,"8,569,000",0,0,0,0,0,"3,626,000","314,865","1,849,921",0,"1,776,079","80,901"
201,10506,105,6,,,05,,3202010500-7,新聞發布,,,,,"11,417,000",0,0,0,0,0,"5,916,000","308,054","4,904,645",0,"1,011,355","100,000"
201,10506,105,6,,,,,3202010500-7,新聞發布,,,0200,02000000,"11,417,000",0,0,0,0,0,"5,916,000","308,054","4,904,645",0,"1,011,355","100,000"
201,10506,105,6,,,06,,3202010600-1,卸任禮遇,,,,,"27,321,000",0,0,0,0,0,"12,421,000","1,839,181","10,283,745",0,"2,137,255",0
201,10506,105,6,,,,,3202010600-1,卸任禮遇,,,0100,01000000,"8,075,000",0,0,0,0,0,"4,573,000","700,400","4,570,209",0,"2,791",0
201,10506,105,6,,,,,3202010600-1,卸任禮遇,,,0200,02000000,"19,246,000",0,0,0,0,0,"7,848,000","1,138,781","5,713,536",0,"2,134,464",0
201,10506,105,6,,,07,,3202010800-0,公報編印及印信勳章鑄造,,,,,"7,757,000",0,0,0,0,0,"420,000","148,626","376,936",0,"43,064",0
201,10506,105,6,,,,,3202010800-0,"公報編印及印信勳
章鑄造",,,0200,02000000,"7,757,000",0,0,0,0,0,"420,000","148,626","376,936",0,"43,064",0
201,10506,105,6,,,08,,3202019800-0,第一預備金,,,,,"2,073,000",0,0,0,0,0,0,0,0,0,0,0
201,10506,105,6,,,,,3202019800-0,第一預備金,,,0900,09000000,"2,073,000",0,0,0,0,0,0,0,0,0,0,0
201,10506,105,6,02,,,,8903304500-4,公教人員婚喪生育及子女教育補助,,,,,"4,394,781",0,0,0,0,0,"4,394,781","521,619","4,394,781",0,0,0
201,10506,105,6,,,,,8903304500-4,"公教人員婚喪生育及子女教育
補助",,,0100,01000000,"4,394,781",0,0,0,0,0,"4,394,781","521,619","4,394,781",0,0,0
201,10506,105,6,05,,,,6806205800-3,早期退休公教人員生活困難照護金,,,,,"186,000",0,0,0,0,0,"186,000",0,"186,000",0,0,0
201,10506,105,6,,,,,6806205800-3,"早期退休公教人員生活困難照
護金",,,0400,04000000,"186,000",0,0,0,0,0,"186,000",0,"186,000",0,0,0
201,10506,105,6,05,,,,7506205300-0,公務人員退休撫卹給付,,,,,"41,557,115",0,0,0,0,0,"41,557,115","378,621","41,557,115",0,0,0
201,10506,105,6,,,,,7506205300-0,公務人員退休撫卹給付,,,0100,01000000,"41,557,115",0,0,0,0,0,"41,557,115","378,621","41,557,115",0,0,0
201,10506,105,6,,,,,合計,,,,,,"1,160,976,896",0,0,0,0,0,"664,391,896","70,382,660","542,504,554",0,"121,887,342","5,976,360"
201,10507,105,7,01,,,,0002000000-8,總統府主管,,,,,"1,114,839,000",0,0,0,0,0,"707,554,000","93,236,230","589,602,888",0,"117,951,112","2,933,901"
201,10507,105,7,,01,,,0002010000-4,總統府,,,,,"1,114,839,000",0,0,0,0,0,"707,554,000","93,236,230","589,602,888",0,"117,951,112","2,933,901"
201,10507,105,7,,,01,,3202010100-9,一般行政,,,,,"925,811,000",0,0,0,0,0,"603,004,000","67,342,539","510,272,987",0,"92,731,013","2,596,696"
201,10507,105,7,,,,,3202010100-9,一般行政,,,0100,01000000,"687,394,000",0,0,0,0,0,"480,736,000","53,311,064","442,375,110",0,"38,360,890",0
201,10507,105,7,,,,,3202010100-9,一般行政,,,0200,02000000,"235,324,000",0,0,0,0,0,"120,209,000","14,031,475","66,180,177",0,"54,028,823","2,596,696"
201,10507,105,7,,,,,3202010100-9,一般行政,,,0400,04000000,"3,093,000",0,0,0,0,0,"2,059,000",0,"1,717,700",0,"341,300",0
201,10507,105,7,,,01,,3202010100-9*,一般行政,,,,,"50,279,000",0,0,0,0,0,"15,069,000","1,144,969","5,577,017",0,"9,491,983",0
201,10507,105,7,,,,,3202010100-9*,一般行政,,,0300,03000000,"50,279,000",0,0,0,0,0,"15,069,000","1,144,969","5,577,017",0,"9,491,983",0
201,10507,105,7,,,02,,3202010200-3,國務機要,,,,,"30,000,000",0,0,0,0,0,"17,500,000","100,885","13,128,215",0,"4,371,785","300,000"
201,10507,105,7,,,,,3202010200-3,國務機要,,,0200,02000000,"30,000,000",0,0,0,0,0,"17,500,000","100,885","13,128,215",0,"4,371,785","300,000"
201,10507,105,7,,,03,,3202010300-8,國家慶典,,,,,"51,612,000",0,0,0,0,0,"45,210,000","21,113,234","39,674,819",0,"5,535,181",0
201,10507,105,7,,,,,3202010300-8,國家慶典,,,0100,01000000,"500,000",0,0,0,0,0,"500,000","22,520","354,586",0,"145,414",0
201,10507,105,7,,,,,3202010300-8,國家慶典,,,0200,02000000,"51,112,000",0,0,0,0,0,"44,710,000","21,090,714","39,320,233",0,"5,389,767",0
201,10507,105,7,,,04,,3202010400-2,研究發展,,,,,"8,569,000",0,0,0,0,0,"4,426,000","553,691","2,403,612",0,"2,022,388","37,205"
201,10507,105,7,,,,01,3202010401-5,國家發展研究及諮詢,,,,,"8,569,000",0,0,0,0,0,"4,426,000","553,691","2,403,612",0,"2,022,388","37,205"
201,10507,105,7,,,,,3202010401-5,"國家發展研究及諮
詢",,,0200,02000000,"8,569,000",0,0,0,0,0,"4,426,000","553,691","2,403,612",0,"2,022,388","37,205"
201,10507,105,7,,,05,,3202010500-7,新聞發布,,,,,"11,417,000",0,0,0,0,0,"6,755,000","659,120","5,563,765",0,"1,191,235",0
201,10507,105,7,,,,,3202010500-7,新聞發布,,,0200,02000000,"11,417,000",0,0,0,0,0,"6,755,000","659,120","5,563,765",0,"1,191,235",0
201,10507,105,7,,,06,,3202010600-1,卸任禮遇,,,,,"27,321,000",0,0,0,0,0,"15,130,000","2,292,404","12,576,149",0,"2,553,851",0
201,10507,105,7,,,,,3202010600-1,卸任禮遇,,,0100,01000000,"8,075,000",0,0,0,0,0,"5,273,000","700,400","5,270,609",0,"2,391",0
201,10507,105,7,,,,,3202010600-1,卸任禮遇,,,0200,02000000,"19,246,000",0,0,0,0,0,"9,857,000","1,592,004","7,305,540",0,"2,551,460",0
201,10507,105,7,,,07,,3202010800-0,公報編印及印信勳章鑄造,,,,,"7,757,000",0,0,0,0,0,"460,000","29,388","406,324",0,"53,676",0
201,10507,105,7,,,,,3202010800-0,"公報編印及印信勳
章鑄造",,,0200,02000000,"7,757,000",0,0,0,0,0,"460,000","29,388","406,324",0,"53,676",0
201,10507,105,7,,,08,,3202019800-0,第一預備金,,,,,"2,073,000",0,0,0,0,0,0,0,0,0,0,0
201,10507,105,7,,,,,3202019800-0,第一預備金,,,0900,09000000,"2,073,000",0,0,0,0,0,0,0,0,0,0,0
201,10507,105,7,02,,,,8903304500-4,公教人員婚喪生育及子女教育補助,,,,,"5,359,656",0,0,0,0,0,"5,359,656","964,875","5,359,656",0,0,0
201,10507,105,7,,,,,8903304500-4,"公教人員婚喪生育及子女教育
補助",,,0100,01000000,"5,359,656",0,0,0,0,0,"5,359,656","964,875","5,359,656",0,0,0
201,10507,105,7,05,,,,6806205800-3,早期退休公教人員生活困難照護金,,,,,"186,000",0,0,0,0,0,"186,000",0,"186,000",0,0,0
201,10507,105,7,,,,,6806205800-3,"早期退休公教人員生活困難照
護金",,,0400,04000000,"186,000",0,0,0,0,0,"186,000",0,"186,000",0,0,0
201,10507,105,7,05,,,,7506205300-0,公務人員退休撫卹給付,,,,,"83,919,153",0,0,0,0,0,"83,919,153","41,542,192","83,099,307",0,"819,846","819,846"
201,10507,105,7,,,,,7506205300-0,公務人員退休撫卹給付,,,0100,01000000,"83,919,153",0,0,0,0,0,"83,919,153","41,542,192","83,099,307",0,"819,846","819,846"
201,10507,105,7,,,,,合計,,,,,,"1,204,303,809",0,0,0,0,0,"797,018,809","135,743,297","678,247,851",0,"118,770,958","3,753,747"
201,10508,105,8,01,,,,0002000000-8,總統府主管,,,,,"1,114,839,000",0,0,0,0,0,"798,310,000","61,528,546","651,131,434",0,"147,178,566","4,152,378"
201,10508,105,8,,01,,,0002010000-4,總統府,,,,,"1,114,839,000",0,0,0,0,0,"798,310,000","61,528,546","651,131,434",0,"147,178,566","4,152,378"
201,10508,105,8,,,01,,3202010100-9,一般行政,,,,,"925,811,000",0,0,0,0,0,"664,838,000","55,539,423","565,812,410",0,"99,025,590","3,838,296"
201,10508,105,8,,,,,3202010100-9,一般行政,,,0100,01000000,"687,394,000",0,0,0,0,0,"523,478,000","45,568,118","487,943,228",0,"35,534,772",0
201,10508,105,8,,,,,3202010100-9,一般行政,,,0200,02000000,"235,324,000",0,0,0,0,0,"139,300,000","9,969,105","76,149,282",0,"63,150,718","3,838,296"
201,10508,105,8,,,,,3202010100-9,一般行政,,,0400,04000000,"3,093,000",0,0,0,0,0,"2,060,000","2,200","1,719,900",0,"340,100",0
201,10508,105,8,,,01,,3202010100-9*,一般行政,,,,,"50,279,000",0,0,0,0,0,"38,069,000","1,941,527","7,518,544",0,"30,550,456",0
201,10508,105,8,,,,,3202010100-9*,一般行政,,,0300,03000000,"50,279,000",0,0,0,0,0,"38,069,000","1,941,527","7,518,544",0,"30,550,456",0
201,10508,105,8,,,02,,3202010200-3,國務機要,,,,,"30,000,000",0,0,0,0,0,"19,000,000","730,000","13,858,215",0,"5,141,785","300,000"
201,10508,105,8,,,,,3202010200-3,國務機要,,,0200,02000000,"30,000,000",0,0,0,0,0,"19,000,000","730,000","13,858,215",0,"5,141,785","300,000"
201,10508,105,8,,,03,,3202010300-8,國家慶典,,,,,"51,612,000",0,0,0,0,0,"45,833,000","489,205","40,164,024",0,"5,668,976",0
201,10508,105,8,,,,,3202010300-8,國家慶典,,,0100,01000000,"500,000",0,0,0,0,0,"500,000",0,"354,586",0,"145,414",0
201,10508,105,8,,,,,3202010300-8,國家慶典,,,0200,02000000,"51,112,000",0,0,0,0,0,"45,333,000","489,205","39,809,438",0,"5,523,562",0
201,10508,105,8,,,04,,3202010400-2,研究發展,,,,,"8,569,000",0,0,0,0,0,"5,135,000","445,028","2,848,640",0,"2,286,360","14,082"
201,10508,105,8,,,,01,3202010401-5,國家發展研究及諮詢,,,,,"8,569,000",0,0,0,0,0,"5,135,000","445,028","2,848,640",0,"2,286,360","14,082"
201,10508,105,8,,,,,3202010401-5,"國家發展研究及諮
詢",,,0200,02000000,"8,569,000",0,0,0,0,0,"5,135,000","445,028","2,848,640",0,"2,286,360","14,082"
201,10508,105,8,,,05,,3202010500-7,新聞發布,,,,,"11,417,000",0,0,0,0,0,"7,595,000","640,804","6,204,569",0,"1,390,431",0
201,10508,105,8,,,,,3202010500-7,新聞發布,,,0200,02000000,"11,417,000",0,0,0,0,0,"7,595,000","640,804","6,204,569",0,"1,390,431",0
201,10508,105,8,,,06,,3202010600-1,卸任禮遇,,,,,"27,321,000",0,0,0,0,0,"17,340,000","1,722,445","14,298,594",0,"3,041,406",0
201,10508,105,8,,,,,3202010600-1,卸任禮遇,,,0100,01000000,"8,075,000",0,0,0,0,0,"5,974,000","700,400","5,971,009",0,"2,991",0
201,10508,105,8,,,,,3202010600-1,卸任禮遇,,,0200,02000000,"19,246,000",0,0,0,0,0,"11,366,000","1,022,045","8,327,585",0,"3,038,415",0
201,10508,105,8,,,07,,3202010800-0,公報編印及印信勳章鑄造,,,,,"7,757,000",0,0,0,0,0,"500,000","20,114","426,438",0,"73,562",0
201,10508,105,8,,,,,3202010800-0,"公報編印及印信勳
章鑄造",,,0200,02000000,"7,757,000",0,0,0,0,0,"500,000","20,114","426,438",0,"73,562",0
201,10508,105,8,,,08,,3202019800-0,第一預備金,,,,,"2,073,000",0,0,0,0,0,0,0,0,0,0,0
201,10508,105,8,,,,,3202019800-0,第一預備金,,,0900,09000000,"2,073,000",0,0,0,0,0,0,0,0,0,0,0
201,10508,105,8,02,,,,8903304500-4,公教人員婚喪生育及子女教育補助,,,,,"7,546,361",0,0,0,0,0,"7,546,361","539,005","5,898,661",0,"1,647,700","1,647,700"
201,10508,105,8,,,,,8903304500-4,"公教人員婚喪生育及子女教育
補助",,,0100,01000000,"7,546,361",0,0,0,0,0,"7,546,361","539,005","5,898,661",0,"1,647,700","1,647,700"
201,10508,105,8,05,,,,6806205800-3,早期退休公教人員生活困難照護金,,,,,"279,000",0,0,0,0,0,"279,000","93,000","279,000",0,0,0
201,10508,105,8,,,,,6806205800-3,"早期退休公教人員生活困難照
護金",,,0400,04000000,"279,000",0,0,0,0,0,"279,000","93,000","279,000",0,0,0
201,10508,105,8,05,,,,7506205300-0,公務人員退休撫卹給付,,,,,"83,919,153",0,0,0,0,0,"83,919,153","362,781","83,462,088",0,"457,065","457,065"
201,10508,105,8,,,,,7506205300-0,公務人員退休撫卹給付,,,0100,01000000,"83,919,153",0,0,0,0,0,"83,919,153","362,781","83,462,088",0,"457,065","457,065"
201,10508,105,8,,,,,合計,,,,,,"1,206,583,514",0,0,0,0,0,"890,054,514","62,523,332","740,771,183",0,"149,283,331","6,257,143"
201,10509,105,9,01,,,,0002000000-8,總統府主管,,,,,"1,114,839,000",0,0,0,0,0,"877,099,000","81,055,611","732,187,045",0,0,"144,911,955","9,833,670"
201,10509,105,9,,01,,,0002010000-4,總統府,,,,,"1,114,839,000",0,0,0,0,0,"877,099,000","81,055,611","732,187,045",0,0,"144,911,955","9,833,670"
201,10509,105,9,,,01,,3202010100-9,一般行政,,,,,"925,811,000",0,0,0,0,0,"730,109,000","72,032,979","637,845,389",0,0,"92,263,611","9,531,167"
201,10509,105,9,,,,,3202010100-9,一般行政,,,0100,01000000,"687,394,000",0,0,0,0,0,"573,389,000","59,291,550","547,234,778",0,0,"26,154,222",0
201,10509,105,9,,,,,3202010100-9,一般行政,,,0200,02000000,"235,324,000",0,0,0,0,0,"153,633,000","11,874,079","88,023,361",0,0,"65,609,639","9,531,167"
201,10509,105,9,,,,,3202010100-9,一般行政,,,0400,04000000,"3,093,000",0,0,0,0,0,"3,087,000","867,350","2,587,250",0,0,"499,750",0
201,10509,105,9,,,01,,3202010100-9*,一般行政,,,,,"50,279,000",0,0,0,0,0,"39,569,000","1,944,169","9,462,713",0,0,"30,106,287",0
201,10509,105,9,,,,,3202010100-9*,一般行政,,,0300,03000000,"50,279,000",0,0,0,0,0,"39,569,000","1,944,169","9,462,713",0,0,"30,106,287",0
201,10509,105,9,,,02,,3202010200-3,國務機要,,,,,"30,000,000",0,0,0,0,0,"25,500,000","3,250,059","17,108,274",0,0,"8,391,726","300,000"
201,10509,105,9,,,,,3202010200-3,國務機要,,,0200,02000000,"30,000,000",0,0,0,0,0,"25,500,000","3,250,059","17,108,274",0,0,"8,391,726","300,000"
201,10509,105,9,,,03,,3202010300-8,國家慶典,,,,,"51,612,000",0,0,0,0,0,"47,047,000","398,278","40,562,302",0,0,"6,484,698",0
201,10509,105,9,,,,,3202010300-8,國家慶典,,,0100,01000000,"500,000",0,0,0,0,0,"500,000",0,"354,586",0,0,"145,414",0
201,10509,105,9,,,,,3202010300-8,國家慶典,,,0200,02000000,"51,112,000",0,0,0,0,0,"46,547,000","398,278","40,207,716",0,0,"6,339,284",0
201,10509,105,9,,,04,,3202010400-2,研究發展,,,,,"8,569,000",0,0,0,0,0,"5,873,000","683,865","3,532,505",0,0,"2,340,495","2,503"
201,10509,105,9,,,,01,3202010401-5,國家發展研究及諮詢,,,,,"8,569,000",0,0,0,0,0,"5,873,000","683,865","3,532,505",0,0,"2,340,495","2,503"
201,10509,105,9,,,,,3202010401-5,"國家發展研究及諮
詢",,,0200,02000000,"8,569,000",0,0,0,0,0,"5,873,000","683,865","3,532,505",0,0,"2,340,495","2,503"
201,10509,105,9,,,05,,3202010500-7,新聞發布,,,,,"11,417,000",0,0,0,0,0,"8,555,000","688,632","6,893,201",0,0,"1,661,799",0
201,10509,105,9,,,,,3202010500-7,新聞發布,,,0200,02000000,"11,417,000",0,0,0,0,0,"8,555,000","688,632","6,893,201",0,0,"1,661,799",0
201,10509,105,9,,,06,,3202010600-1,卸任禮遇,,,,,"27,321,000",0,0,0,0,0,"19,552,000","2,031,568","16,330,162",0,0,"3,221,838",0
201,10509,105,9,,,,,3202010600-1,卸任禮遇,,,0100,01000000,"8,075,000",0,0,0,0,0,"6,674,000","700,400","6,671,409",0,0,"2,591",0
201,10509,105,9,,,,,3202010600-1,卸任禮遇,,,0200,02000000,"19,246,000",0,0,0,0,0,"12,878,000","1,331,168","9,658,753",0,0,"3,219,247",0
201,10509,105,9,,,07,,3202010800-0,公報編印及印信勳章鑄造,,,,,"7,757,000",0,0,0,0,0,"894,000","26,061","452,499",0,0,"441,501",0
201,10509,105,9,,,,,3202010800-0,"公報編印及印信勳
章鑄造",,,0200,02000000,"7,757,000",0,0,0,0,0,"894,000","26,061","452,499",0,0,"441,501",0
201,10509,105,9,,,08,,3202019800-0,第一預備金,,,,,"2,073,000",0,0,0,0,0,0,0,0,0,0,0,0
201,10509,105,9,,,,,3202019800-0,第一預備金,,,0900,09000000,"2,073,000",0,0,0,0,0,0,0,0,0,0,0,0
201,10509,105,9,02,,,,8903304500-4,公教人員婚喪生育及子女教育補助,,,,,"8,168,671",0,0,0,0,0,"8,168,671","349,210","6,247,871",0,0,"1,920,800","1,920,800"
201,10509,105,9,,,,,8903304500-4,"公教人員婚喪生育及子女教育
補助",,,0100,01000000,"8,168,671",0,0,0,0,0,"8,168,671","349,210","6,247,871",0,0,"1,920,800","1,920,800"
201,10509,105,9,05,,,,6806205800-3,早期退休公教人員生活困難照護金,,,,,"279,000",0,0,0,0,0,"279,000",0,"279,000",0,0,0,0
201,10509,105,9,,,,,6806205800-3,"早期退休公教人員生活困難照
護金",,,0400,04000000,"279,000",0,0,0,0,0,"279,000",0,"279,000",0,0,0,0
201,10509,105,9,05,,,,7506205300-0,公務人員退休撫卹給付,,,,,"83,919,153",0,0,"807,398",0,0,"84,726,551","1,264,463","84,726,551",0,0,0,0
201,10509,105,9,,,,,7506205300-0,公務人員退休撫卹給付,,,0100,01000000,"83,919,153",0,0,"807,398",0,0,"84,726,551","1,264,463","84,726,551",0,0,0,0
201,10509,105,9,,,,,合計,,,,,,"1,207,205,824",0,0,"807,398",0,0,"970,273,222","82,669,284","823,440,467",0,0,"146,832,755","11,754,470"
201,10510,105,10,01,,,,0002000000-8,總統府主管,,,,,"1,114,839,000",0,0,0,0,0,"967,191,000","84,516,743","816,703,788",0,0,"150,487,212","13,901,674"
201,10510,105,10,,01,,,0002010000-4,總統府,,,,,"1,114,839,000",0,0,0,0,0,"967,191,000","84,516,743","816,703,788",0,0,"150,487,212","13,901,674"
201,10510,105,10,,,01,,3202010100-9,一般行政,,,,,"925,811,000",0,0,0,0,0,"805,915,000","53,118,361","690,963,750",0,0,"114,951,250","13,499,771"
201,10510,105,10,,,,,3202010100-9,一般行政,,,0100,01000000,"687,394,000",0,0,0,0,0,"629,803,000","40,374,016","587,608,794",0,0,"42,194,206",0
201,10510,105,10,,,,,3202010100-9,一般行政,,,0200,02000000,"235,324,000",0,0,0,0,0,"173,024,000","12,738,395","100,761,756",0,0,"72,262,244","13,499,771"
201,10510,105,10,,,,,3202010100-9,一般行政,,,0400,04000000,"3,093,000",0,0,0,0,0,"3,088,000","5,950","2,593,200",0,0,"494,800",0
201,10510,105,10,,,01,,3202010100-9*,一般行政,,,,,"50,279,000",0,0,0,0,0,"40,829,000","17,818,206","27,280,919",0,0,"13,548,081",0
201,10510,105,10,,,,,3202010100-9*,一般行政,,,0300,03000000,"50,279,000",0,0,0,0,0,"40,829,000","17,818,206","27,280,919",0,0,"13,548,081",0
201,10510,105,10,,,02,,3202010200-3,國務機要,,,,,"30,000,000",0,0,0,0,0,"27,000,000","4,699,387","21,807,661",0,0,"5,192,339","300,000"
201,10510,105,10,,,,,3202010200-3,國務機要,,,0200,02000000,"30,000,000",0,0,0,0,0,"27,000,000","4,699,387","21,807,661",0,0,"5,192,339","300,000"
201,10510,105,10,,,03,,3202010300-8,國家慶典,,,,,"51,612,000",0,0,0,0,0,"48,682,000","1,602,058","42,164,360",0,0,"6,517,640",0
201,10510,105,10,,,,,3202010300-8,國家慶典,,,0100,01000000,"500,000",0,0,0,0,0,"500,000",0,"354,586",0,0,"145,414",0
201,10510,105,10,,,,,3202010300-8,國家慶典,,,0200,02000000,"51,112,000",0,0,0,0,0,"48,182,000","1,602,058","41,809,774",0,0,"6,372,226",0
201,10510,105,10,,,04,,3202010400-2,研究發展,,,,,"8,569,000",0,0,0,0,0,"6,756,000","734,972","4,267,477",0,0,"2,488,523","101,903"
201,10510,105,10,,,,01,3202010401-5,國家發展研究及諮詢,,,,,"8,569,000",0,0,0,0,0,"6,756,000","734,972","4,267,477",0,0,"2,488,523","101,903"
201,10510,105,10,,,,,3202010401-5,"國家發展研究及諮
詢",,,0200,02000000,"8,569,000",0,0,0,0,0,"6,756,000","734,972","4,267,477",0,0,"2,488,523","101,903"
201,10510,105,10,,,05,,3202010500-7,新聞發布,,,,,"11,417,000",0,0,0,0,0,"9,539,000","476,408","7,369,609",0,0,"2,169,391",0
201,10510,105,10,,,,,3202010500-7,新聞發布,,,0200,02000000,"11,417,000",0,0,0,0,0,"9,539,000","476,408","7,369,609",0,0,"2,169,391",0
201,10510,105,10,,,06,,3202010600-1,卸任禮遇,,,,,"27,321,000",0,0,0,0,0,"21,484,000","1,364,301","17,694,463",0,0,"3,789,537",0
201,10510,105,10,,,,,3202010600-1,卸任禮遇,,,0100,01000000,"8,075,000",0,0,0,0,0,"7,375,000","700,400","7,371,809",0,0,"3,191",0
201,10510,105,10,,,,,3202010600-1,卸任禮遇,,,0200,02000000,"19,246,000",0,0,0,0,0,"14,109,000","663,901","10,322,654",0,0,"3,786,346",0
201,10510,105,10,,,07,,3202010800-0,公報編印及印信勳章鑄造,,,,,"7,757,000",0,0,0,0,0,"6,986,000","4,703,050","5,155,549",0,0,"1,830,451",0
201,10510,105,10,,,,,3202010800-0,"公報編印及印信勳
章鑄造",,,0200,02000000,"7,757,000",0,0,0,0,0,"6,986,000","4,703,050","5,155,549",0,0,"1,830,451",0
201,10510,105,10,,,08,,3202019800-0,第一預備金,,,,,"2,073,000",0,0,0,0,0,0,0,0,0,0,0,0
201,10510,105,10,,,,,3202019800-0,第一預備金,,,0900,09000000,"2,073,000",0,0,0,0,0,0,0,0,0,0,0,0
201,10510,105,10,02,,,,8903304500-4,公教人員婚喪生育及子女教育補助,,,,,"8,432,946",0,0,0,0,0,"8,432,946","1,798,775","8,046,646",0,0,"386,300","386,300"
201,10510,105,10,,,,,8903304500-4,"公教人員婚喪生育及子女教育
補助",,,0100,01000000,"8,432,946",0,0,0,0,0,"8,432,946","1,798,775","8,046,646",0,0,"386,300","386,300"
201,10510,105,10,05,,,,6806205800-3,早期退休公教人員生活困難照護金,,,,,"279,000",0,0,0,0,0,"279,000",0,"279,000",0,0,0,0
201,10510,105,10,,,,,6806205800-3,"早期退休公教人員生活困難照
護金",,,0400,04000000,"279,000",0,0,0,0,0,"279,000",0,"279,000",0,0,0,0
201,10510,105,10,05,,,,7506205300-0,公務人員退休撫卹給付,,,,,"83,919,153",0,0,"956,098",0,0,"84,875,251","148,700","84,875,251",0,0,0,0
201,10510,105,10,,,,,7506205300-0,公務人員退休撫卹給付,,,0100,01000000,"83,919,153",0,0,"956,098",0,0,"84,875,251","148,700","84,875,251",0,0,0,0
201,10510,105,10,,,,,合計,,,,,,"1,207,470,099",0,0,"956,098",0,0,"1,060,778,197","86,464,218","909,904,685",0,0,"150,873,512","14,287,974"
201,10511,105,11,01,,,,0002000000-8,總統府主管,,,,,"1,114,839,000",0,0,0,0,0,"1,060,160,000","92,305,335","909,009,123",0,0,"151,150,877","6,778,954"
201,10511,105,11,,01,,,0002010000-4,總統府,,,,,"1,114,839,000",0,0,0,0,0,"1,060,160,000","92,305,335","909,009,123",0,0,"151,150,877","6,778,954"
201,10511,105,11,,,01,,3202010100-9,一般行政,,,,,"925,811,000",0,0,0,0,0,"886,823,000","72,671,289","763,635,039",0,0,"123,187,961","6,392,554"
201,10511,105,11,,,,,3202010100-9,一般行政,,,0100,01000000,"687,394,000",0,0,0,0,0,"664,138,000","39,247,193","626,855,987",0,0,"37,282,013","204,320"
201,10511,105,11,,,,,3202010100-9,一般行政,,,0200,02000000,"235,324,000",0,0,0,0,0,"219,596,000","33,424,096","134,185,852",0,0,"85,410,148","6,188,234"
201,10511,105,11,,,,,3202010100-9,一般行政,,,0400,04000000,"3,093,000",0,0,0,0,0,"3,089,000",0,"2,593,200",0,0,"495,800",0
