id,time,工作計畫名稱,工作計畫編號,第一二級用途別科目名稱,第一二級用途別科目編號,科目編號,科目名稱,金額
201,107,,,資訊服務費,0215,3202010800,,
201,107,,,資訊服務費,0215,3202019800,,
201,107,,,其他業務租金,0219,total,total,446.00
201,107,,,其他業務租金,0219,3202010100,,446.00
201,107,,,其他業務租金,0219,3202010600,,
201,107,,,其他業務租金,0219,3202010200,,
201,107,,,其他業務租金,0219,3202010300,,
201,107,,,其他業務租金,0219,3202010401,,
201,107,,,其他業務租金,0219,3202010500,,
201,107,,,其他業務租金,0219,3202010800,,
201,107,,,其他業務租金,0219,3202019800,,
201,107,,,稅捐及規費,0221,total,total,1274.00
201,107,,,稅捐及規費,0221,3202010100,,1274.00
201,107,,,稅捐及規費,0221,3202010600,,
201,107,,,稅捐及規費,0221,3202010200,,
201,107,,,稅捐及規費,0221,3202010300,,
201,107,,,稅捐及規費,0221,3202010401,,
201,107,,,稅捐及規費,0221,3202010500,,
201,107,,,稅捐及規費,0221,3202010800,,
201,107,,,稅捐及規費,0221,3202019800,,
201,107,,,保險費,0231,total,total,481.00
201,107,,,保險費,0231,3202010100,,469.00
201,107,,,保險費,0231,3202010600,,
201,107,,,保險費,0231,3202010200,,
201,107,,,保險費,0231,3202010300,,
201,107,,,保險費,0231,3202010401,,12.00
201,107,,,保險費,0231,3202010500,,
201,107,,,保險費,0231,3202010800,,
201,107,,,保險費,0231,3202019800,,
201,107,,,兼職費,0241,total,total,192.00
201,107,,,兼職費,0241,3202010100,,192.00
201,107,,,兼職費,0241,3202010600,,
201,107,,,兼職費,0241,3202010200,,
201,107,,,兼職費,0241,3202010300,,
201,107,,,兼職費,0241,3202010401,,
201,107,,,兼職費,0241,3202010500,,
201,107,,,兼職費,0241,3202010800,,
201,107,,,兼職費,0241,3202019800,,
201,107,,,臨時人員酬金,0249,total,total,3440.00
201,107,,,臨時人員酬金,0249,3202010100,,3440.00
201,107,,,臨時人員酬金,0249,3202010600,,
201,107,,,臨時人員酬金,0249,3202010200,,
201,107,,,臨時人員酬金,0249,3202010300,,
201,107,,,臨時人員酬金,0249,3202010401,,
201,107,,,臨時人員酬金,0249,3202010500,,
201,107,,,臨時人員酬金,0249,3202010800,,
201,107,,,臨時人員酬金,0249,3202019800,,
201,107,,,按日按件計資酬金,0250,total,total,3678.00
201,107,,,按日按件計資酬金,0250,3202010100,,2600.00
201,107,,,按日按件計資酬金,0250,3202010600,,
201,107,,,按日按件計資酬金,0250,3202010200,,
201,107,,,按日按件計資酬金,0250,3202010300,,
201,107,,,按日按件計資酬金,0250,3202010401,,1078.00
201,107,,,按日按件計資酬金,0250,3202010500,,
201,107,,,按日按件計資酬金,0250,3202010800,,
201,107,,,按日按件計資酬金,0250,3202019800,,
201,107,,,委辦費,0251,total,total,1755.00
201,107,,,委辦費,0251,3202010100,,960.00
201,107,,,委辦費,0251,3202010600,,
201,107,,,委辦費,0251,3202010200,,
201,107,,,委辦費,0251,3202010300,,
201,107,,,委辦費,0251,3202010401,,795.00
201,107,,,委辦費,0251,3202010500,,
201,107,,,委辦費,0251,3202010800,,
201,107,,,委辦費,0251,3202019800,,
201,107,,,物品,0271,total,total,17607.00
201,107,,,物品,0271,3202010100,,17245.00
201,107,,,物品,0271,3202010600,,
201,107,,,物品,0271,3202010200,,
201,107,,,物品,0271,3202010300,,
201,107,,,物品,0271,3202010401,,146.00
201,107,,,物品,0271,3202010500,,216.00
201,107,,,物品,0271,3202010800,,
201,107,,,物品,0271,3202019800,,
201,107,,,一般事務費,0279,total,total,90497.00
201,107,,,一般事務費,0279,3202010100,,39745.00
201,107,,,一般事務費,0279,3202010600,,15350.00
201,107,,,一般事務費,0279,3202010200,,
201,107,,,一般事務費,0279,3202010300,,15614.00
201,107,,,一般事務費,0279,3202010401,,4541.00
201,107,,,一般事務費,0279,3202010500,,9892.00
201,107,,,一般事務費,0279,3202010800,,5355.00
201,107,,,一般事務費,0279,3202019800,,
201,107,,,房屋建築養護費,0282,total,total,47564.00
201,107,,,房屋建築養護費,0282,3202010100,,47564.00
201,107,,,房屋建築養護費,0282,3202010600,,
201,107,,,房屋建築養護費,0282,3202010200,,
201,107,,,房屋建築養護費,0282,3202010300,,
201,107,,,房屋建築養護費,0282,3202010401,,
201,107,,,房屋建築養護費,0282,3202010500,,
201,107,,,房屋建築養護費,0282,3202010800,,
201,107,,,房屋建築養護費,0282,3202019800,,
201,107,,,車輛及辦公器具養護費,0283,total,total,3080.00
201,107,,,車輛及辦公器具養護費,0283,3202010100,,3080.00
201,107,,,車輛及辦公器具養護費,0283,3202010600,,
201,107,,,車輛及辦公器具養護費,0283,3202010200,,
201,107,,,車輛及辦公器具養護費,0283,3202010300,,
201,107,,,車輛及辦公器具養護費,0283,3202010401,,
201,107,,,車輛及辦公器具養護費,0283,3202010500,,
201,107,,,車輛及辦公器具養護費,0283,3202010800,,
201,107,,,車輛及辦公器具養護費,0283,3202019800,,
201,107,,,設施及機械設備養護費,0284,total,total,15336.00
201,107,,,設施及機械設備養護費,0284,3202010100,,15336.00
201,107,,,設施及機械設備養護費,0284,3202010600,,
201,107,,,設施及機械設備養護費,0284,3202010200,,
201,107,,,設施及機械設備養護費,0284,3202010300,,
201,107,,,設施及機械設備養護費,0284,3202010401,,
201,107,,,設施及機械設備養護費,0284,3202010500,,
201,107,,,設施及機械設備養護費,0284,3202010800,,
201,107,,,設施及機械設備養護費,0284,3202019800,,
201,107,,,國內旅費,0291,total,total,985.00
201,107,,,國內旅費,0291,3202010100,,693.00
201,107,,,國內旅費,0291,3202010600,,
201,107,,,國內旅費,0291,3202010200,,
201,107,,,國內旅費,0291,3202010300,,
201,107,,,國內旅費,0291,3202010401,,206.00
201,107,,,國內旅費,0291,3202010500,,86.00
201,107,,,國內旅費,0291,3202010800,,
201,107,,,國內旅費,0291,3202019800,,
201,107,,,國外旅費,0293,total,total,332.00
201,107,,,國外旅費,0293,3202010100,,332.00
201,107,,,國外旅費,0293,3202010600,,
201,107,,,國外旅費,0293,3202010200,,
201,107,,,國外旅費,0293,3202010300,,
201,107,,,國外旅費,0293,3202010401,,
201,107,,,國外旅費,0293,3202010500,,
201,107,,,國外旅費,0293,3202010800,,
201,107,,,國外旅費,0293,3202019800,,
201,107,,,短程車資,0295,total,total,333.00
201,107,,,短程車資,0295,3202010100,,320.00
201,107,,,短程車資,0295,3202010600,,
201,107,,,短程車資,0295,3202010200,,
201,107,,,短程車資,0295,3202010300,,
201,107,,,短程車資,0295,3202010401,,13.00
201,107,,,短程車資,0295,3202010500,,
201,107,,,短程車資,0295,3202010800,,
201,107,,,短程車資,0295,3202019800,,
201,107,,,機要費,0297,total,total,30000.00
201,107,,,機要費,0297,3202010100,,
201,107,,,機要費,0297,3202010600,,
201,107,,,機要費,0297,3202010200,,30000.00
201,107,,,機要費,0297,3202010300,,
201,107,,,機要費,0297,3202010401,,
201,107,,,機要費,0297,3202010500,,
201,107,,,機要費,0297,3202010800,,
201,107,,,機要費,0297,3202019800,,
201,107,,,特別費,0299,total,total,3006.00
201,107,,,特別費,0299,3202010100,,3006.00
201,107,,,特別費,0299,3202010600,,
201,107,,,特別費,0299,3202010200,,
201,107,,,特別費,0299,3202010300,,
201,107,,,特別費,0299,3202010401,,
201,107,,,特別費,0299,3202010500,,
201,107,,,特別費,0299,3202010800,,
201,107,,,特別費,0299,3202019800,,
201,107,,,設備及投資,0300,total,total,21882.00
201,107,,,設備及投資,0300,3202010100,,21882.00
201,107,,,設備及投資,0300,3202010600,,
201,107,,,設備及投資,0300,3202010200,,
201,107,,,設備及投資,0300,3202010300,,
201,107,,,設備及投資,0300,3202010401,,
201,107,,,設備及投資,0300,3202010500,,
201,107,,,設備及投資,0300,3202010800,,
201,107,,,設備及投資,0300,3202019800,,
201,107,,,機械設備費,0304,total,total,3323.00
201,107,,,機械設備費,0304,3202010100,,3323.00
201,107,,,機械設備費,0304,3202010600,,
201,107,,,機械設備費,0304,3202010200,,
201,107,,,機械設備費,0304,3202010300,,
201,107,,,機械設備費,0304,3202010401,,
201,107,,,機械設備費,0304,3202010500,,
201,107,,,機械設備費,0304,3202010800,,
201,107,,,機械設備費,0304,3202019800,,
201,107,,,資訊軟硬體設備費,0306,total,total,15434.00
201,107,,,資訊軟硬體設備費,0306,3202010100,,15434.00
201,107,,,資訊軟硬體設備費,0306,3202010600,,
201,107,,,資訊軟硬體設備費,0306,3202010200,,
201,107,,,資訊軟硬體設備費,0306,3202010300,,
201,107,,,資訊軟硬體設備費,0306,3202010401,,
201,107,,,資訊軟硬體設備費,0306,3202010500,,
201,107,,,資訊軟硬體設備費,0306,3202010800,,
201,107,,,資訊軟硬體設備費,0306,3202019800,,
201,107,,,雜項設備費,0319,total,total,3125.00
201,107,,,雜項設備費,0319,3202010100,,3125.00
201,107,,,雜項設備費,0319,3202010600,,
201,107,,,雜項設備費,0319,3202010200,,
201,107,,,雜項設備費,0319,3202010300,,
201,107,,,雜項設備費,0319,3202010401,,
201,107,,,雜項設備費,0319,3202010500,,
201,107,,,雜項設備費,0319,3202010800,,
201,107,,,雜項設備費,0319,3202019800,,
201,107,,,獎補助費,0400,total,total,977.00
201,107,,,獎補助費,0400,3202010100,,977.00
201,107,,,獎補助費,0400,3202010600,,
201,107,,,獎補助費,0400,3202010200,,
201,107,,,獎補助費,0400,3202010300,,
201,107,,,獎補助費,0400,3202010401,,
201,107,,,獎補助費,0400,3202010500,,
201,107,,,獎補助費,0400,3202010800,,
201,107,,,獎補助費,0400,3202019800,,
201,107,,,對國內團體之捐助,0437,total,total,47.00
201,107,,,對國內團體之捐助,0437,3202010100,,47.00
201,107,,,對國內團體之捐助,0437,3202010600,,
201,107,,,對國內團體之捐助,0437,3202010200,,
201,107,,,對國內團體之捐助,0437,3202010300,,
201,107,,,對國內團體之捐助,0437,3202010401,,
201,107,,,對國內團體之捐助,0437,3202010500,,
201,107,,,對國內團體之捐助,0437,3202010800,,
201,107,,,對國內團體之捐助,0437,3202019800,,
201,107,,,獎勵及慰問,0475,total,total,930.00
201,107,,,獎勵及慰問,0475,3202010100,,930.00
201,107,,,獎勵及慰問,0475,3202010600,,
201,107,,,獎勵及慰問,0475,3202010200,,
201,107,,,獎勵及慰問,0475,3202010300,,
201,107,,,獎勵及慰問,0475,3202010401,,
201,107,,,獎勵及慰問,0475,3202010500,,
201,107,,,獎勵及慰問,0475,3202010800,,
201,107,,,獎勵及慰問,0475,3202019800,,
201,107,,,預備金,0900,total,total,2373.00
201,107,,,預備金,0900,3202010100,,
201,107,,,預備金,0900,3202010600,,
201,107,,,預備金,0900,3202010200,,
201,107,,,預備金,0900,3202010300,,
201,107,,,預備金,0900,3202010401,,
201,107,,,預備金,0900,3202010500,,
201,107,,,預備金,0900,3202010800,,
201,107,,,預備金,0900,3202019800,,2373.00
201,107,,,第一預備金,0901,total,total,2373.00
201,107,,,第一預備金,0901,3202010100,,
201,107,,,第一預備金,0901,3202010600,,
201,107,,,第一預備金,0901,3202010200,,
201,107,,,第一預備金,0901,3202010300,,
201,107,,,第一預備金,0901,3202010401,,
201,107,,,第一預備金,0901,3202010500,,
201,107,,,第一預備金,0901,3202010800,,
201,107,,,第一預備金,0901,3202019800,,2373.00
201,108,,,合計,,total,total,973467.00
201,108,,,合計,,3202010100,,881463.00
201,108,,,合計,,3202010600,,22508.00
201,108,,,合計,,3202010200,,30000.00
201,108,,,合計,,3202010300,,15805.00
201,108,,,合計,,3202010401,,6724.00
201,108,,,合計,,3202010500,,7353.00
201,108,,,合計,,3202010800,,6741.00
201,108,,,合計,,3202019800,,2873.00
201,108,,,人事費,0100,total,total,636510.00
201,108,,,人事費,0100,3202010100,,627852.00
201,108,,,人事費,0100,3202010600,,8658.00
201,108,,,人事費,0100,3202010200,,
201,108,,,人事費,0100,3202010300,,
201,108,,,人事費,0100,3202010401,,
201,108,,,人事費,0100,3202010500,,
201,108,,,人事費,0100,3202010800,,
201,108,,,人事費,0100,3202019800,,
201,108,,,政務人員待遇,0102,total,total,25743.00
201,108,,,政務人員待遇,0102,3202010100,,17085.00
201,108,,,政務人員待遇,0102,3202010600,,8658.00
201,108,,,政務人員待遇,0102,3202010200,,
201,108,,,政務人員待遇,0102,3202010300,,
201,108,,,政務人員待遇,0102,3202010401,,
201,108,,,政務人員待遇,0102,3202010500,,
201,108,,,政務人員待遇,0102,3202010800,,
201,108,,,政務人員待遇,0102,3202019800,,
201,108,,,法定編制人員待遇,0103,total,total,315274.00
201,108,,,法定編制人員待遇,0103,3202010100,,315274.00
201,108,,,法定編制人員待遇,0103,3202010600,,
201,108,,,法定編制人員待遇,0103,3202010200,,
201,108,,,法定編制人員待遇,0103,3202010300,,
201,108,,,法定編制人員待遇,0103,3202010401,,
201,108,,,法定編制人員待遇,0103,3202010500,,
201,108,,,法定編制人員待遇,0103,3202010800,,
201,108,,,法定編制人員待遇,0103,3202019800,,
201,108,,,約聘僱人員待遇,0104,total,total,17597.00
201,108,,,約聘僱人員待遇,0104,3202010100,,17597.00
201,108,,,約聘僱人員待遇,0104,3202010600,,
201,108,,,約聘僱人員待遇,0104,3202010200,,
201,108,,,約聘僱人員待遇,0104,3202010300,,
201,108,,,約聘僱人員待遇,0104,3202010401,,
201,108,,,約聘僱人員待遇,0104,3202010500,,
201,108,,,約聘僱人員待遇,0104,3202010800,,
201,108,,,約聘僱人員待遇,0104,3202019800,,
201,108,,,技工及工友待遇,0105,total,total,49734.00
201,108,,,技工及工友待遇,0105,3202010100,,49734.00
201,108,,,技工及工友待遇,0105,3202010600,,
201,108,,,技工及工友待遇,0105,3202010200,,
201,108,,,技工及工友待遇,0105,3202010300,,
201,108,,,技工及工友待遇,0105,3202010401,,
201,108,,,技工及工友待遇,0105,3202010500,,
201,108,,,技工及工友待遇,0105,3202010800,,
201,108,,,技工及工友待遇,0105,3202019800,,
201,108,,,獎金,0111,total,total,108333.00
201,108,,,獎金,0111,3202010100,,108333.00
201,108,,,獎金,0111,3202010600,,
201,108,,,獎金,0111,3202010200,,
201,108,,,獎金,0111,3202010300,,
201,108,,,獎金,0111,3202010401,,
201,108,,,獎金,0111,3202010500,,
201,108,,,獎金,0111,3202010800,,
201,108,,,獎金,0111,3202019800,,
201,108,,,其他給與,0121,total,total,9741.00
201,108,,,其他給與,0121,3202010100,,9741.00
201,108,,,其他給與,0121,3202010600,,
201,108,,,其他給與,0121,3202010200,,
201,108,,,其他給與,0121,3202010300,,
201,108,,,其他給與,0121,3202010401,,
201,108,,,其他給與,0121,3202010500,,
201,108,,,其他給與,0121,3202010800,,
201,108,,,其他給與,0121,3202019800,,
201,108,,,加班值班費,0131,total,total,33030.00
201,108,,,加班值班費,0131,3202010100,,33030.00
201,108,,,加班值班費,0131,3202010600,,
201,108,,,加班值班費,0131,3202010200,,
201,108,,,加班值班費,0131,3202010300,,
201,108,,,加班值班費,0131,3202010401,,
201,108,,,加班值班費,0131,3202010500,,
201,108,,,加班值班費,0131,3202010800,,
201,108,,,加班值班費,0131,3202019800,,
201,108,,,退休退職給付,0142,total,total,5080.00
201,108,,,退休退職給付,0142,3202010100,,5080.00
201,108,,,退休退職給付,0142,3202010600,,
201,108,,,退休退職給付,0142,3202010200,,
201,108,,,退休退職給付,0142,3202010300,,
201,108,,,退休退職給付,0142,3202010401,,
201,108,,,退休退職給付,0142,3202010500,,
201,108,,,退休退職給付,0142,3202010800,,
201,108,,,退休退職給付,0142,3202019800,,
201,108,,,退休離職儲金,0143,total,total,32544.00
201,108,,,退休離職儲金,0143,3202010100,,32544.00
201,108,,,退休離職儲金,0143,3202010600,,
201,108,,,退休離職儲金,0143,3202010200,,
201,108,,,退休離職儲金,0143,3202010300,,
201,108,,,退休離職儲金,0143,3202010401,,
201,108,,,退休離職儲金,0143,3202010500,,
201,108,,,退休離職儲金,0143,3202010800,,
201,108,,,退休離職儲金,0143,3202019800,,
201,108,,,保險,0151,total,total,39434.00
201,108,,,保險,0151,3202010100,,39434.00
201,108,,,保險,0151,3202010600,,
201,108,,,保險,0151,3202010200,,
201,108,,,保險,0151,3202010300,,
201,108,,,保險,0151,3202010401,,
201,108,,,保險,0151,3202010500,,
201,108,,,保險,0151,3202010800,,
201,108,,,保險,0151,3202019800,,
201,108,,,業務費,0200,total,total,290707.00
201,108,,,業務費,0200,3202010100,,210234.00
201,108,,,業務費,0200,3202010600,,13850.00
201,108,,,業務費,0200,3202010200,,30000.00
201,108,,,業務費,0200,3202010300,,15805.00
201,108,,,業務費,0200,3202010401,,6724.00
201,108,,,業務費,0200,3202010500,,7353.00
201,108,,,業務費,0200,3202010800,,6741.00
201,108,,,業務費,0200,3202019800,,
201,108,,,教育訓練費,0201,total,total,1311.00
201,108,,,教育訓練費,0201,3202010100,,1311.00
201,108,,,教育訓練費,0201,3202010600,,
201,108,,,教育訓練費,0201,3202010200,,
201,108,,,教育訓練費,0201,3202010300,,
201,108,,,教育訓練費,0201,3202010401,,
201,108,,,教育訓練費,0201,3202010500,,
201,108,,,教育訓練費,0201,3202010800,,
201,108,,,教育訓練費,0201,3202019800,,
201,108,,,水電費,0202,total,total,20574.00
201,108,,,水電費,0202,3202010100,,20574.00
201,108,,,水電費,0202,3202010600,,
201,108,,,水電費,0202,3202010200,,
201,108,,,水電費,0202,3202010300,,
201,108,,,水電費,0202,3202010401,,
201,108,,,水電費,0202,3202010500,,
201,108,,,水電費,0202,3202010800,,
201,108,,,水電費,0202,3202019800,,
201,108,,,通訊費,0203,total,total,11563.00
201,108,,,通訊費,0203,3202010100,,11484.00
201,108,,,通訊費,0203,3202010600,,
201,108,,,通訊費,0203,3202010200,,
201,108,,,通訊費,0203,3202010300,,
201,108,,,通訊費,0203,3202010401,,79.00
201,108,,,通訊費,0203,3202010500,,
201,108,,,通訊費,0203,3202010800,,
201,108,,,通訊費,0203,3202019800,,
201,108,,,權利使用費,0212,total,total,99.00
201,108,,,權利使用費,0212,3202010100,,99.00
201,108,,,權利使用費,0212,3202010600,,
201,108,,,權利使用費,0212,3202010200,,
201,108,,,權利使用費,0212,3202010300,,
201,108,,,權利使用費,0212,3202010401,,
201,108,,,權利使用費,0212,3202010500,,
201,108,,,權利使用費,0212,3202010800,,
201,108,,,權利使用費,0212,3202019800,,
201,108,,,資訊服務費,0215,total,total,19809.00
201,108,,,資訊服務費,0215,3202010100,,19809.00
201,108,,,資訊服務費,0215,3202010600,,
201,108,,,資訊服務費,0215,3202010200,,
201,108,,,資訊服務費,0215,3202010300,,
201,108,,,資訊服務費,0215,3202010401,,
