id,time,會計年度,月份,會計分類,科目名稱,取得成本,以前年度累計折舊_長期投資評價,本年度資本資產成本變動_增加數,本年度資本資產成本變動_減少數,本年度累計折舊_長期投資評價變動數,期末帳面金額,備註
240,11209,112,09,2,13長期投資,0,0,0,0,0,0,"1.本年度成本變動增加數1,086,535,655元=預算採購增加金額1,083,994,713元+其他依財產規制移入、受贈等增加金額2,540,942元。2.設備及投資預算執行增加金額1,486,089,849元=本年度預算執行金額935,604,670元+以前年度保留預算執行金額550,485,179元。3.預算採購增加金額1,083,994,713元，較設備及投資預算執行增加金額1,486,089,849元，減少402,095,136元原因主要係：(1)撥充基金減列478,351,000元(2)以前年度自行研發專利權於本年度增列24,364,721元(3)以前年度付款取得之購建中固定資產，於本年完成結算或開發後轉列歸屬之資產增列44,991,143元(4)發展中無形資產轉列電腦軟體增列6,900,000元。4.其他依財產規制移入、受贈等增加金額2,540,942元，原因主要係：(1)前瞻特別預算執行數，資產無償移入增列2,456,000元。(2)機械設備院外移撥轉入84,942元。"
240,11209,112,09,2,140101土地,12490238169,0,0,0,0,12490238169,
240,11209,112,09,2,140201土地改良物,3363000,-1394408,0,0,-369108,1599484,
240,11209,112,09,2,140401房屋建築及設備,13688267432,-3835327240,3616790,0,-197103626,9659453356,
240,11209,112,09,2,140501機械及設備,23195308179,-19520309617,380695293,991114093,181586984,3246166746,
240,11209,112,09,2,140601交通及運輸設備,461991739,-403853577,5340653,42826049,29991523,50644289,
240,11209,112,09,2,140701雜項設備,4795993658,-4251765851,113225982,51532580,-107855538,498065671,
240,11209,112,09,2,140801租賃資產,0,0,0,0,0,0,
240,11209,112,09,2,140901租賃權益改良,0,0,0,0,0,0,
240,11209,112,09,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,11209,112,09,2,141101購建中固定資產,3735838997,0,498503116,44991143,0,4189350970,
240,11209,112,09,2,150101遞耗資產,0,0,0,0,0,0,
240,11209,112,09,2,160101權利,223728977,0,24364721,25457290,0,222636408,
240,11209,112,09,2,160102電腦軟體,140271446,0,58945410,44428157,0,154788699,
240,11209,112,09,2,160104發展中之無形資產,6900000,0,1843690,6900000,0,1843690,
240,11209,112,09,2,160199其他無形資產,0,0,0,0,0,0,
240,11209,112,09,2,189901什項資產,0,0,0,0,0,0,
240,11210,112,10,2,13長期投資,0,0,0,0,0,0,"1.本年度成本變動增加數1,525,318,385元=預算採購增加金額1,522,777,443元+其他依財產規制移入、受贈等增加金額2,540,942元。2.設備及投資預算執行增加金額1,921,462,540元=本年度預算執行金額1,030,086,277元+以前年度保留預算執行金額891,376,263元。3.預算採購增加金額1,522,777,443元，較設備及投資預算執行增加金額1,921,462,540元，減少398,685,097元原因主要係：(1)撥充基金減列478,351,000元(2)以前年度自行研發專利權於本年度增列24,364,721元(3)以前年度付款取得之購建中固定資產，於本年完成結算或開發後轉列歸屬之資產增列48,401,182元(4)發展中無形資產轉列電腦軟體增列6,900,000元。4.其他依財產規制移入、受贈等增加金額2,540,942元，原因主要係：(1)前瞻特別預算執行數，資產無償移入增列2,456,000元。(2)機械設備院外移撥轉入84,942元。"
240,11210,112,10,2,140101土地,12490238169,0,0,0,0,12490238169,
240,11210,112,10,2,140201土地改良物,3363000,-1394408,0,0,-410120,1558472,
240,11210,112,10,2,140401房屋建築及設備,13688267432,-3835327240,5646790,0,-219011590,9639575392,
240,11210,112,10,2,140501機械及設備,23195308179,-19520309617,474813409,1003405385,105330543,3251737129,
240,11210,112,10,2,140601交通及運輸設備,461991739,-403853577,5798000,42826049,28758567,49868680,
240,11210,112,10,2,140701雜項設備,4795993658,-4251765851,125779263,51929725,-124826373,493250972,
240,11210,112,10,2,140801租賃資產,0,0,0,0,0,0,
240,11210,112,10,2,140901租賃權益改良,0,0,0,0,0,0,
240,11210,112,10,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,11210,112,10,2,141101購建中固定資產,3735838997,0,824533737,48401182,0,4511971552,
240,11210,112,10,2,150101遞耗資產,0,0,0,0,0,0,
240,11210,112,10,2,160101權利,223728977,0,24364721,27564188,0,220529510,
240,11210,112,10,2,160102電腦軟體,140271446,0,61534186,50311756,0,151493876,
240,11210,112,10,2,160104發展中之無形資產,6900000,0,2848279,6900000,0,2848279,
240,11210,112,10,2,160199其他無形資產,0,0,0,0,0,0,
240,11210,112,10,2,189901什項資產,0,0,0,0,0,0,
240,11211,112,11,2,13長期投資,0,0,0,0,0,0,"1.本年度成本變動增加數1,721,469,928元=預算採購增加金額1,714,177,124元+其他依財產規制移入、受贈等增加金額7,292,804元。2.設備及投資預算執行增加金額2,083,132,378元=本年度預算執行金額1,183,527,628元+以前年度保留預算執行金額899,604,750元。3.預算採購增加金額1,714,177,124元，較設備及投資預算執行增加金額2,083,132,378元，減少368,955,254元原因主要係：(1)撥充基金減列478,351,000元(2)以前年度自行研發專利權於本年度增列32,908,547元(3)以前年度付款取得之購建中固定資產，於本年完成結算或開發後轉列歸屬之資產增列69,587,199元(4)發展中無形資產轉列電腦軟體增列6,900,000元。4.其他依財產規制移入、受贈等增加金額7,292,804元，原因主要係：(1)前瞻特別預算執行數，資產無償移入增列7,207,862元。(2)機械設備院外移撥轉入84,942元。"
240,11211,112,11,2,140101土地,12490238169,0,0,0,0,12490238169,
240,11211,112,11,2,140201土地改良物,3363000,-1394408,0,0,-451132,1517460,
240,11211,112,11,2,140401房屋建築及設備,13688267432,-3835327240,5646790,0,-240923701,9617663281,
240,11211,112,11,2,140501機械及設備,23195308179,-19520309617,598992856,1194082399,205626535,3285535554,
240,11211,112,11,2,140601交通及運輸設備,461991739,-403853577,6182390,44796264,29536742,49061030,
240,11211,112,11,2,140701雜項設備,4795993658,-4251765851,170317036,57140098,-137049622,520355123,
240,11211,112,11,2,140801租賃資產,0,0,0,0,0,0,
240,11211,112,11,2,140901租賃權益改良,0,0,0,0,0,0,
240,11211,112,11,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,11211,112,11,2,141101購建中固定資產,3735838997,0,839998856,69587199,0,4506250654,
240,11211,112,11,2,150101遞耗資產,0,0,0,0,0,0,
240,11211,112,11,2,160101權利,223728977,0,32908547,31592053,0,225045471,
240,11211,112,11,2,160102電腦軟體,140271446,0,64016198,55591679,0,148695965,
240,11211,112,11,2,160104發展中之無形資產,6900000,0,3407255,6900000,0,3407255,
240,11211,112,11,2,160199其他無形資產,0,0,0,0,0,0,
240,11211,112,11,2,189901什項資產,0,0,0,0,0,0,
240,11212,112,12,2,13長期投資,0,0,0,0,0,0,"1.本年度成本變動增加數2,396,622,435元=預算採購增加金額2,389,179,643元+其他依財產規制移入、受贈等增加金額7,442,792元。2.設備及投資預算執行增加金額2,618,861,660元=本年度預算執行金額1,692,604,291元+以前年度保留預算執行金額926,257,369元。3.預算採購增加金額2,389,179,643元，較設備及投資預算執行增加金額2,618,861,660元，減少229,682,017元原因主要係：(1)撥充基金減列478,351,000元(2)以前年度自行研發專利權於本年度增列32,908,547元(3)以前年度付款取得之購建中固定資產，於本年完成結算或開發後轉列歸屬之資產增列208,831,911元(4)發展中無形資產轉列電腦軟體增列6,900,000元(5)年度進行中調增資產類別帳28,525元。4.其他依財產規制移入、受贈等增加金額7,422,792元，原因主要係：(1)前瞻特別預算執行數，資產無償移入增列7,357,850元。(2)機械設備院外移撥轉入84,942元。5.機械及設備期末帳面金額較國有財產增減結存表本期結存金額少，主要係配合前瞻特別預算執行數5,641,600元，資產無償移入會計帳列113年1月所致。"
240,11212,112,12,2,140101土地,12490238169,0,0,0,0,12490238169,
240,11212,112,12,2,140201土地改良物,3363000,-1394408,0,0,-492144,1476448,
240,11212,112,12,2,140401房屋建築及設備,13688267432,-3835327240,140172479,0,-262835773,9730276898,
240,11212,112,12,2,140501機械及設備,23195308179,-19520309617,1020225995,1223332000,140210719,3612103276,
240,11212,112,12,2,140601交通及運輸設備,461991739,-403853577,9065880,45782298,29396085,50817829,
240,11212,112,12,2,140701雜項設備,4795993658,-4251765851,233422034,58920652,-153077164,565652025,
240,11212,112,12,2,140801租賃資產,0,0,0,0,0,0,
240,11212,112,12,2,140901租賃權益改良,0,0,0,0,0,0,
240,11212,112,12,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,11212,112,12,2,141101購建中固定資產,3735838997,0,882431467,208831911,0,4409438553,
240,11212,112,12,2,150101遞耗資產,0,0,0,0,0,0,
240,11212,112,12,2,160101權利,223728977,0,32908547,37250163,0,219387361,
240,11212,112,12,2,160102電腦軟體,140271446,0,75487153,60833903,0,154924696,
240,11212,112,12,2,160104發展中之無形資產,6900000,0,2908880,6900000,0,2908880,
240,11212,112,12,2,160199其他無形資產,0,0,0,0,0,0,
240,11212,112,12,2,189901什項資產,0,0,0,0,0,0,
240,11301,113,01,2,13長期投資,0,0,0,0,0,0,"1.本年度成本變動增加數13,535,308元=預算採購增加金額7,893,708元+其他依財產規制移入、受贈等增加金額5,641,600元。2.設備及投資預算執行增加金額36,226,708元=本年度預算執行金額36,226,708元。3.預算採購增加金額7,893,708元，較設備及投資預算執行增加金額36,226,708元，減少28,333,000元原因主要係：(1)撥充基金減列28,333,000元。4.其他依財產規制移入、受贈等增加金額5,641,600元，原因主要係：(1)前瞻特別預算執行數，資產無償移入增列5,641,600元。"
240,11301,113,01,2,140101土地,12490238169,0,0,0,0,12490238169,
240,11301,113,01,2,140201土地改良物,3363000,-1886552,0,0,-41012,1435436,
240,11301,113,01,2,140401房屋建築及設備,13828439911,-4098163013,0,0,-22338585,9707938313,
240,11301,113,01,2,140501機械及設備,22992202174,-19380098898,8687747,8154253,-85983284,3526653486,
240,11301,113,01,2,140601交通及運輸設備,425275321,-374457492,1037312,0,-1093428,50761713,
240,11301,113,01,2,140701雜項設備,4970495040,-4404843015,3739499,385248,-21579377,547426899,
240,11301,113,01,2,140801租賃資產,0,0,0,0,0,0,
240,11301,113,01,2,140901租賃權益改良,0,0,0,0,0,0,
240,11301,113,01,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,11301,113,01,2,141101購建中固定資產,4409438553,0,0,0,0,4409438553,
240,11301,113,01,2,150101遞耗資產,0,0,0,0,0,0,
240,11301,113,01,2,160101權利,219387361,0,0,2061752,0,217325609,
240,11301,113,01,2,160102電腦軟體,154924696,0,70750,5212716,0,149782730,
240,11301,113,01,2,160104發展中之無形資產,2908880,0,0,0,0,2908880,
240,11301,113,01,2,160199其他無形資產,0,0,0,0,0,0,
240,11301,113,01,2,189901什項資產,0,0,0,0,0,0,
240,11302,113,02,2,13長期投資,0,0,0,0,0,0,"1.本年度成本變動增加數61,192,474元=預算採購增加金額55,550,874元+其他依財產規制移入、受贈等增加金額5,641,600元。2.設備及投資預算執行增加金額197,928,874元=本年度預算執行金額197,928,874元。3.預算採購增加金額55,550,874元，較設備及投資預算執行增加金額197,928,874元，減少142,378,000元，原因主要係：(1)撥充基金減列146,378,000元(2)以前年度付款取得之購建中固定資產，於本年完成結算或開發後轉列歸屬之資產增列4,000,000元。4.其他依財產規制移入、受贈等增加金額5,641,600元，原因主要係：前瞻特別預算執行數，資產無償移入增列5,641,600元。"
240,11302,113,02,2,140101土地,12490238169,0,0,0,0,12490238169,
240,11302,113,02,2,140201土地改良物,3363000,-1886552,0,0,-82024,1394424,
240,11302,113,02,2,140401房屋建築及設備,13828439911,-4098163013,0,0,-44677130,9685599768,
240,11302,113,02,2,140501機械及設備,22992202174,-19380098898,31409493,89991040,-93859285,3459662444,
240,11302,113,02,2,140601交通及運輸設備,425275321,-374457492,1146012,2125249,-73100,49765492,
240,11302,113,02,2,140701雜項設備,4970495040,-4404843015,14263324,4992950,-35657720,539264679,
240,11302,113,02,2,140801租賃資產,0,0,0,0,0,0,
240,11302,113,02,2,140901租賃權益改良,0,0,0,0,0,0,
240,11302,113,02,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,11302,113,02,2,141101購建中固定資產,4409438553,0,10387600,4000000,0,4415826153,
240,11302,113,02,2,150101遞耗資產,0,0,0,0,0,0,
240,11302,113,02,2,160101權利,219387361,0,0,4679039,0,214708322,
240,11302,113,02,2,160102電腦軟體,154924696,0,3986045,10210578,0,148700163,
240,11302,113,02,2,160104發展中之無形資產,2908880,0,0,0,0,2908880,
240,11302,113,02,2,160199其他無形資產,0,0,0,0,0,0,
240,11302,113,02,2,189901什項資產,0,0,0,0,0,0,
240,11303,113,03,2,13長期投資,0,0,0,0,0,0,"1.本年度成本變動增加數131,022,387元=預算採購增加金額125,380,787元+其他依財產規制移入、受贈等增加金額5,641,600元。2.設備及投資預算執行增加金額262,403,253元=本年度預算執行金額239,975,175元+以前年度保留預算執行金額22,428,078。3.預算採購增加金額125,380,787元，較設備及投資預算執行增加金額262,403,253元，減少137,022,466元，原因主要係：(1)撥充基金減列146,378,000元(2)以前年度自行研發專利權於本年度增列5,355,534元(3)以前年度付款取得之購建中固定資產，於本年完成結算或開發後轉列歸屬之資產增列4,000,000元。4.其他依財產規制移入、受贈等增加金額5,641,600元，原因主要係：前瞻特別預算執行數，資產無償移入增列5,641,600元。"
240,11303,113,03,2,140101土地,12490238169,0,0,0,0,12490238169,
240,11303,113,03,2,140201土地改良物,3363000,-1886552,0,0,-123036,1353412,
240,11303,113,03,2,140401房屋建築及設備,13828439911,-4098163013,0,63650,-66952703,9663260545,
240,11303,113,03,2,140501機械及設備,22992202174,-19380098898,74838972,249924126,-25072028,3411946094,
240,11303,113,03,2,140601交通及運輸設備,425275321,-374457492,1303198,10351486,6997330,48766871,
240,11303,113,03,2,140701雜項設備,4970495040,-4404843015,26375547,36721600,-21983461,533322511,
240,11303,113,03,2,140801租賃資產,0,0,0,0,0,0,
240,11303,113,03,2,140901租賃權益改良,0,0,0,0,0,0,
240,11303,113,03,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,11303,113,03,2,141101購建中固定資產,4409438553,0,11379750,4000000,0,4416818303,
240,11303,113,03,2,150101遞耗資產,0,0,0,0,0,0,
240,11303,113,03,2,160101權利,219387361,0,5355534,8798727,0,215944168,
240,11303,113,03,2,160102電腦軟體,154924696,0,11484386,15274251,0,151134831,
240,11303,113,03,2,160104發展中之無形資產,2908880,0,285000,0,0,3193880,
240,11303,113,03,2,160199其他無形資產,0,0,0,0,0,0,
240,11303,113,03,2,189901什項資產,0,0,0,0,0,0,
240,11304,113,04,2,13長期投資,0,0,0,0,0,0,"1.本年度成本變動增加數266,945,979元=預算採購增加金額261,267,498元+其他依財產規制移入、受贈等增加金額5,678,481元。2.設備及投資預算執行增加金額390,804,836元=本年度預算執行金額274,288,454元+以前年度保留預算執行金額116,516,382。3.預算採購增加金額261,267,498元，較設備及投資預算執行增加金額390,804,836元，減少129,537,338元，原因主要係：(1)撥充基金減列146,378,000元(2)以前年度自行研發專利權於本年度增列5,355,534元(3)以前年度付款取得之購建中固定資產，於本年完成結算或開發後轉列歸屬之資產增列11,485,128元。4.其他依財產規制移入、受贈等增加金額5,678,481元，原因主要係：前瞻特別預算執行數，資產無償移入增列5,678,481元。"
240,11304,113,04,2,140101土地,12490238169,0,0,0,0,12490238169,
240,11304,113,04,2,140201土地改良物,3363000,-1886552,0,0,-164048,1312400,
240,11304,113,04,2,140401房屋建築及設備,13828439911,-4098163013,0,63650,-89290884,9640922364,
