id,time,會計年度,月份,款,項,目,節,預算科目編號,預算科目名稱,細目編號,細目名稱,以前年度轉入數,減免,本月實現數,截至本月止累計實現數,調整數,尚未執行數
2001,10904,109,4,,98,,,1120010000-8,教育部,,,"
11,365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,365
0
"
2001,10904,109,4,,,01,,1120010900-9,雜項收入,,,"
11,365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,365
0
"
2001,10904,109,4,,,,01,1120010901-1,收回以前年度歲出,,,"
11,365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,365
0
"
2001,10904,109,4,,,,,,　　　　　小　計,,,"
11,365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,365
0
"
2001,10904,109,4,04,,,,0700000000-9,財產收入,,,"
11,287,500
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,287,500
0
"
2001,10904,109,4,,99,,,0720010000-4,教育部,,,"
11,287,500
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,287,500
0
"
2001,10904,109,4,,,01,,0720010100-9,財產孳息,,,"
11,287,500
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,287,500
0
"
2001,10904,109,4,,,,03,0720010106-5,租金收入,,,"
11,287,500
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,287,500
0
"
2001,10904,109,4,07,,,,1100000000-2,其他收入,,,"
2,357,759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2,357,759
0
"
2001,10904,109,4,,99,,,1120010000-8,教育部,,,"
2,357,759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2,357,759
0
"
2001,10904,109,4,,,01,,1120010900-9,雜項收入,,,"
2,357,759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2,357,759
0
"
2001,10904,109,4,,,,01,1120010901-1,收回以前年度歲出,,,"
2,357,759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2,357,759
0
"
2001,10904,109,4,,,,,,　　　　　小　計,,,"
13,645,259
0
","
0
0
","
0
0
","
0
0
","
0
0
","
13,645,259
0
"
2001,10904,109,4,,,,,,"　　　　　合    計",,,"
28,998,624
0
","
0
0
","
0
0
","
0
0
","
0
0
","
28,998,624
0
"
2001,10905,109,5,07,,,,1100000000-2,其他收入,,,"
15,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15,342,000
0
"
2001,10905,109,5,,97,,,1120010000-8,教育部,,,"
15,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15,342,000
0
"
2001,10905,109,5,,,01,,1120010900-9,雜項收入,,,"
15,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15,342,000
0
"
2001,10905,109,5,,,,01,1120010901-1,收回以前年度歲出,,,"
15,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15,342,000
0
"
2001,10905,109,5,,,,,,　　　　　小　計,,,"
15,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15,342,000
0
"
2001,10905,109,5,07,,,,1100000000-2,其他收入,,,"
11,365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,365
0
"
2001,10905,109,5,,98,,,1120010000-8,教育部,,,"
11,365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,365
0
"
2001,10905,109,5,,,01,,1120010900-9,雜項收入,,,"
11,365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,365
0
"
2001,10905,109,5,,,,01,1120010901-1,收回以前年度歲出,,,"
11,365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,365
0
"
2001,10905,109,5,,,,,,　　　　　小　計,,,"
11,365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,365
0
"
2001,10905,109,5,04,,,,0700000000-9,財產收入,,,"
11,287,500
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,287,500
0
"
2001,10905,109,5,,99,,,0720010000-4,教育部,,,"
11,287,500
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,287,500
0
"
2001,10905,109,5,,,01,,0720010100-9,財產孳息,,,"
11,287,500
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,287,500
0
"
2001,10905,109,5,,,,03,0720010106-5,租金收入,,,"
11,287,500
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,287,500
0
"
2001,10905,109,5,07,,,,1100000000-2,其他收入,,,"
2,357,759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2,357,759
0
"
2001,10905,109,5,,99,,,1120010000-8,教育部,,,"
2,357,759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2,357,759
0
"
2001,10905,109,5,,,01,,1120010900-9,雜項收入,,,"
2,357,759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2,357,759
0
"
2001,10905,109,5,,,,01,1120010901-1,收回以前年度歲出,,,"
2,357,759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2,357,759
0
"
2001,10905,109,5,,,,,,　　　　　小　計,,,"
13,645,259
0
","
0
0
","
0
0
","
0
0
","
0
0
","
13,645,259
0
"
2001,10905,109,5,,,,,,"　　　　　合    計",,,"
28,998,624
0
","
0
0
","
0
0
","
0
0
","
0
0
","
28,998,624
0
"
2001,10906,109,6,07,,,,1100000000-2,其他收入,,,"
15,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15,342,000
0
"
2001,10906,109,6,,97,,,1120010000-8,教育部,,,"
15,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15,342,000
0
"
2001,10906,109,6,,,01,,1120010900-9,雜項收入,,,"
15,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15,342,000
0
"
2001,10906,109,6,,,,01,1120010901-1,收回以前年度歲出,,,"
15,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15,342,000
0
"
2001,10906,109,6,,,,,,　　　　　小　計,,,"
15,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15,342,000
0
"
2001,10906,109,6,07,,,,1100000000-2,其他收入,,,"
11,365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,365
0
"
2001,10906,109,6,,98,,,1120010000-8,教育部,,,"
11,365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,365
0
"
2001,10906,109,6,,,01,,1120010900-9,雜項收入,,,"
11,365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,365
0
"
2001,10906,109,6,,,,01,1120010901-1,收回以前年度歲出,,,"
11,365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,365
0
"
2001,10906,109,6,,,,,,　　　　　小　計,,,"
11,365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11,365
0
"
2001,10906,109,6,04,,,,0700000000-9,財產收入,,,"
11,287,500
0
","
0
0
","
11,287,500
0
","
11,287,500
0
","
0
0
","
0
0
"
2001,10906,109,6,,99,,,0720010000-4,教育部,,,"
11,287,500
0
","
0
0
","
11,287,500
0
","
11,287,500
0
","
0
0
","
0
0
"
2001,10906,109,6,,,01,,0720010100-9,財產孳息,,,"
11,287,500
0
","
0
0
","
11,287,500
0
","
11,287,500
0
","
0
0
","
0
0
"
2001,10906,109,6,,,,03,0720010106-5,租金收入,,,"
11,287,500
0
","
0
0
","
11,287,500
0
","
11,287,500
0
","
0
0
","
0
0
"
2001,10906,109,6,07,,,,1100000000-2,其他收入,,,"
2,357,759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2,357,759
0
"
2001,10906,109,6,,99,,,1120010000-8,教育部,,,"
2,357,759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2,357,759
0
"
2001,10906,109,6,,,01,,1120010900-9,雜項收入,,,"
2,357,759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2,357,759
0
"
2001,10906,109,6,,,,01,1120010901-1,收回以前年度歲出,,,"
2,357,759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2,357,759
0
"
2001,10906,109,6,,,,,,　　　　　小　計,,,"
13,645,259
0
","
0
0
","
11,287,500
0
","
11,287,500
0
","
0
0
","
2,357,759
0
"
2001,10906,109,6,,,,,,"　　　　　合    計",,,"
28,998,624
0
","
0
0
","
11,287,500
0
","
11,287,500
0
","
0
0
","
17,711,124
0
"
2001,10907,109,07,7,,,,1100000000-2,其他收入,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10907,109,07,,97,,,1120010000-8,教育部,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10907,109,07,,,1,,1120010900-9,雜項收入,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10907,109,07,,,,1,1120010901-1,收回以前年度歲出,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10907,109,07,,,,,,小計,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10907,109,07,7,,,,1100000000-2,其他收入,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10907,109,07,,98,,,1120010000-8,教育部,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10907,109,07,,,1,,1120010900-9,雜項收入,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10907,109,07,,,,1,1120010901-1,收回以前年度歲出,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10907,109,07,,,,,,小計,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10907,109,07,4,,,,0700000000-9,財產收入,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10907,109,07,,99,,,0720010000-4,教育部,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10907,109,07,,,1,,0720010100-9,財產孳息,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10907,109,07,,,,3,0720010106-5,租金收入,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10907,109,07,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10907,109,07,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10907,109,07,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10907,109,07,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10907,109,07,,,,,,小計,,,"
13645259
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
2357759
0
"
2001,10907,109,07,,,,,,合計,,,"
28998624
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
17711124
0
"
2001,10908,109,08,7,,,,1100000000-2,其他收入,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10908,109,08,,97,,,1120010000-8,教育部,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10908,109,08,,,1,,1120010900-9,雜項收入,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10908,109,08,,,,1,1120010901-1,收回以前年度歲出,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10908,109,08,,,,,,小計,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10908,109,08,7,,,,1100000000-2,其他收入,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10908,109,08,,98,,,1120010000-8,教育部,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10908,109,08,,,1,,1120010900-9,雜項收入,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10908,109,08,,,,1,1120010901-1,收回以前年度歲出,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10908,109,08,,,,,,小計,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10908,109,08,4,,,,0700000000-9,財產收入,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10908,109,08,,99,,,0720010000-4,教育部,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10908,109,08,,,1,,0720010100-9,財產孳息,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10908,109,08,,,,3,0720010106-5,租金收入,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10908,109,08,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10908,109,08,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10908,109,08,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10908,109,08,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10908,109,08,,,,,,小計,,,"
13645259
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
2357759
0
"
2001,10908,109,08,,,,,,合計,,,"
28998624
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
17711124
0
"
2001,10909,109,09,7,,,,1100000000-2,其他收入,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10909,109,09,,97,,,1120010000-8,教育部,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10909,109,09,,,1,,1120010900-9,雜項收入,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10909,109,09,,,,1,1120010901-1,收回以前年度歲出,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10909,109,09,,,,,,小計,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10909,109,09,7,,,,1100000000-2,其他收入,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10909,109,09,,98,,,1120010000-8,教育部,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10909,109,09,,,1,,1120010900-9,雜項收入,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10909,109,09,,,,1,1120010901-1,收回以前年度歲出,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10909,109,09,,,,,,小計,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10909,109,09,4,,,,0700000000-9,財產收入,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10909,109,09,,99,,,0720010000-4,教育部,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10909,109,09,,,1,,0720010100-9,財產孳息,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10909,109,09,,,,3,0720010106-5,租金收入,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10909,109,09,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10909,109,09,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10909,109,09,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10909,109,09,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10909,109,09,,,,,,小計,,,"
13645259
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
2357759
0
"
2001,10909,109,09,,,,,,合計,,,"
28998624
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
17711124
0
"
2001,10910,109,10,7,,,,1100000000-2,其他收入,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10910,109,10,,97,,,1120010000-8,教育部,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10910,109,10,,,1,,1120010900-9,雜項收入,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10910,109,10,,,,1,1120010901-1,收回以前年度歲出,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10910,109,10,,,,,,小計,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10910,109,10,7,,,,1100000000-2,其他收入,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10910,109,10,,98,,,1120010000-8,教育部,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10910,109,10,,,1,,1120010900-9,雜項收入,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10910,109,10,,,,1,1120010901-1,收回以前年度歲出,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10910,109,10,,,,,,小計,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10910,109,10,4,,,,0700000000-9,財產收入,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10910,109,10,,99,,,0720010000-4,教育部,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10910,109,10,,,1,,0720010100-9,財產孳息,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10910,109,10,,,,3,0720010106-5,租金收入,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10910,109,10,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10910,109,10,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10910,109,10,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10910,109,10,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10910,109,10,,,,,,小計,,,"
13645259
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
2357759
0
"
2001,10910,109,10,,,,,,合計,,,"
28998624
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
17711124
0
"
2001,10911,109,11,7,,,,1100000000-2,其他收入,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10911,109,11,,97,,,1120010000-8,教育部,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10911,109,11,,,1,,1120010900-9,雜項收入,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10911,109,11,,,,1,1120010901-1,收回以前年度歲出,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10911,109,11,,,,,,小計,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10911,109,11,7,,,,1100000000-2,其他收入,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10911,109,11,,98,,,1120010000-8,教育部,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10911,109,11,,,1,,1120010900-9,雜項收入,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10911,109,11,,,,1,1120010901-1,收回以前年度歲出,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10911,109,11,,,,,,小計,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10911,109,11,4,,,,0700000000-9,財產收入,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10911,109,11,,99,,,0720010000-4,教育部,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10911,109,11,,,1,,0720010100-9,財產孳息,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10911,109,11,,,,3,0720010106-5,租金收入,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10911,109,11,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10911,109,11,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10911,109,11,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10911,109,11,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10911,109,11,,,,,,小計,,,"
13645259
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
2357759
0
"
2001,10911,109,11,,,,,,合計,,,"
28998624
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
17711124
0
"
2001,10912,109,12,7,,,,1100000000-2,其他收入,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10912,109,12,,97,,,1120010000-8,教育部,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10912,109,12,,,1,,1120010900-9,雜項收入,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10912,109,12,,,,1,1120010901-1,收回以前年度歲出,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10912,109,12,,,,,,小計,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,10912,109,12,7,,,,1100000000-2,其他收入,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10912,109,12,,98,,,1120010000-8,教育部,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10912,109,12,,,1,,1120010900-9,雜項收入,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10912,109,12,,,,1,1120010901-1,收回以前年度歲出,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10912,109,12,,,,,,小計,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,10912,109,12,4,,,,0700000000-9,財產收入,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10912,109,12,,99,,,0720010000-4,教育部,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10912,109,12,,,1,,0720010100-9,財產孳息,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10912,109,12,,,,3,0720010106-5,租金收入,,,"
11287500
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
0
0
"
2001,10912,109,12,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10912,109,12,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10912,109,12,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10912,109,12,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,10912,109,12,,,,,,小計,,,"
13645259
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
2357759
0
"
2001,10912,109,12,,,,,,合計,,,"
28998624
0
","
0
0
","
0
0
","
11287500
0
","
0
0
","
17711124
0
"
2001,11001,110,01,7,,,,1100000000-2,其他收入,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,11001,110,01,,97,,,1120010000-8,教育部,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,11001,110,01,,,1,,1120010900-9,雜項收入,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,11001,110,01,,,,1,1120010901-1,收回以前年度歲出,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,11001,110,01,,,,,,小計,,,"
15342000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
15342000
0
"
2001,11001,110,01,7,,,,1100000000-2,其他收入,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,11001,110,01,,98,,,1120010000-8,教育部,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
2001,11001,110,01,,,1,,1120010900-9,雜項收入,,,"
11365
0
","
0
0
","
0
0
","
0
0
","
0
0
","
11365
0
"
